DNI,Departamento
21242331,La Libertad
83966885,Tumbes
39907966,Piura
69282179,Lambayeque
46400684,Cajamarca
56107954,Cusco
34099917,Cajamarca
32908478,Pasco
85085381,Arequipa
48520017,Piura
29807688,Lima
93095970,La Libertad
49981096,Huancavelica
99840127,Ica
45175395,Lima
42879510,Tumbes
10589490,Pasco
19730842,Ayacucho
40890378,Amazonas
31356567,San Martín
73844485,Huanuco
18311391,Madre de Dios
75553653,Piura
23221950,Pasco
52581326,Amazonas
59997993,Cajamarca
62965630,Apurimac
75548190,Loreto
34474527,Amazonas
91988742,Piura
79645343,Apurimac
37643087,La Libertad
51279082,Ica
34389625,Callao
35570675,Amazonas
16416327,Loreto
76599807,Tumbes
17271208,Arequipa
96736777,Cusco
50495897,Cajamarca
82731443,Madre de Dios
92573397,Cusco
79666034,Huancavelica
64894772,Tacna
16372405,Lambayeque
60337388,San Martín
48411654,Moquegua
30744225,Cajamarca
64979947,Madre de Dios
62865310,Ica
41950593,Callao
24774955,Piura
93742902,Loreto
59277175,Pasco
29953761,Ucayali
82078048,Ayacucho
65307217,Ucayali
23072585,La Libertad
49791699,Tumbes
53390002,Huanuco
90849571,La Libertad
47106487,Lambayeque
93878102,La Libertad
23315063,Amazonas
39688698,Ica
24421877,Huancavelica
20423948,Cajamarca
42845344,La Libertad
65063534,Amazonas
32826710,Arequipa
22019005,Ayacucho
62189213,Lima
41305047,Callao
10298927,San Martín
68312865,Ancash
47091936,Lima
61446584,Ica
51726680,Huanuco
72362438,La Libertad
62050400,Junin
95215677,Ancash
24235647,Huanuco
55905809,Junin
78880872,Cajamarca
55557464,Huanuco
85209702,Cajamarca
89801416,Apurimac
24239386,San Martín
34745017,Junin
20927190,Ucayali
19714652,Madre de Dios
45259771,Cajamarca
47489684,Moquegua
27012836,Huanuco
24518750,Piura
78295419,San Martín
81972463,Piura
41129747,Puno
53437996,Callao
75061130,Junin
16689324,La Libertad
29434904,Huanuco
49571682,Tumbes
96214014,La Libertad
51289904,Arequipa
99006389,Ayacucho
32119460,Apurimac
62045480,Junin
93179034,Puno
67794003,Ayacucho
77702459,Callao
56854459,San Martín
63081987,Junin
34222538,La Libertad
42738579,Tacna
50745668,Cusco
14506324,Piura
40973473,Ayacucho
24439646,Amazonas
56637751,Piura
98585904,Pasco
62632242,La Libertad
60090897,Ica
50338279,San Martín
67144766,Huancavelica
12913379,Ayacucho
33988751,Junin
62873829,Tacna
63829417,Ancash
69561824,Piura
35681061,Apurimac
89246514,Arequipa
49294403,Loreto
40673071,Loreto
73759413,La Libertad
51627935,Huanuco
53435188,Tumbes
62561478,Amazonas
97604000,Apurimac
82682009,La Libertad
21688786,Arequipa
34432995,Apurimac
88395399,Cusco
13391663,Tumbes
12167614,Loreto
37531070,Loreto
15445008,Cajamarca
79848634,Lima
67996247,Callao
48924650,Ica
56794001,Madre de Dios
54048189,Apurimac
23714780,Junin
49992296,Loreto
48454269,Apurimac
27017657,Cusco
45261912,Lambayeque
89638950,Tacna
34982278,Lambayeque
57092212,Loreto
11328456,Huancavelica
69977573,Ancash
43362628,La Libertad
83047453,Junin
98578336,Lambayeque
91357940,Madre de Dios
52777819,Ica
71898883,Cajamarca
22964135,Huanuco
51299647,Junin
31394289,Apurimac
75041913,Tacna
23004643,Tumbes
95724293,Ancash
99808878,Tumbes
44025752,Loreto
71456995,Callao
50193581,Huanuco
74944846,Pasco
77289748,Cajamarca
48252482,Lambayeque
45928408,Callao
86030888,Cusco
97874081,Huancavelica
15421617,San Martín
69297940,Arequipa
38195547,Amazonas
46739887,Amazonas
21173719,Amazonas
21267210,Arequipa
73062793,San Martín
15461370,Ucayali
20567833,Lima
84150000,Ica
38802126,La Libertad
80726447,La Libertad
32178644,Pasco
28273907,Tumbes
12423327,Huancavelica
24098652,Puno
63969060,San Martín
38111441,Ucayali
60727143,Cusco
72476729,La Libertad
93764116,Lambayeque
26656204,San Martín
45780768,Callao
36944918,Huancavelica
45227601,Madre de Dios
50752352,Pasco
12122463,San Martín
51901180,Moquegua
87035178,Cusco
22356693,Tumbes
94596299,Tacna
38420681,Callao
90858461,Huancavelica
55110865,Arequipa
11467882,Puno
34580143,Madre de Dios
61363766,Pasco
16787201,Tacna
25722220,Pasco
45758274,Arequipa
93559289,Pasco
67864925,San Martín
43825006,Loreto
26113767,Moquegua
30838342,Loreto
22435330,Huanuco
35819122,Cajamarca
45809631,Tumbes
10324107,Ica
10680648,Ica
55017981,Moquegua
22785400,Huancavelica
49138278,Tacna
50603836,Moquegua
84395100,Ucayali
35282309,La Libertad
26694879,Apurimac
63173254,Cajamarca
42090829,Loreto
80154027,Cajamarca
10483939,Ucayali
54342948,Tacna
42803187,Moquegua
55268120,Junin
63669872,Ica
61445993,Huancavelica
13605745,Huancavelica
78941964,Amazonas
14307783,Huancavelica
31745608,Moquegua
57538024,Loreto
18023744,Arequipa
23135567,Callao
47773857,Ucayali
50518137,Huancavelica
83692993,Ayacucho
48939556,Lima
62582447,Tumbes
10016908,Huanuco
95526411,Moquegua
74312565,La Libertad
25744695,Huancavelica
81343960,Ucayali
37360171,Cajamarca
94802555,Huancavelica
31522956,Ayacucho
53674276,Lambayeque
28055480,Moquegua
80373774,Amazonas
61566586,Lima
15766623,Ancash
91927759,Pasco
39202030,Ica
60466998,Puno
99766518,Lambayeque
23440434,Cajamarca
25923144,Ayacucho
10711331,Pasco
18050382,Amazonas
37594311,La Libertad
94814916,Ica
92135188,Lima
27471301,Junin
19131140,Ica
67079279,Tumbes
16692263,Apurimac
69364430,San Martín
54579047,Apurimac
43842098,San Martín
59597232,Callao
61897757,Madre de Dios
52566629,Ica
74665949,Tumbes
95860135,Pasco
49988202,Puno
30700018,Arequipa
13739898,Ucayali
71158413,Piura
50247166,Cusco
79520173,Pasco
63996113,Cajamarca
33746133,Pasco
51092802,Pasco
45190574,Huanuco
78110028,Amazonas
33652548,Huanuco
82765644,Cusco
18852324,Ucayali
92542642,Ica
41869828,Lima
53821922,Huancavelica
81415904,Amazonas
83865194,Tumbes
26133453,Huancavelica
58751130,San Martín
33699601,Moquegua
66311476,Ucayali
58011636,Madre de Dios
77581931,Amazonas
41474376,Loreto
76701419,Piura
70613796,Tacna
53866450,San Martín
98912939,Cusco
10043516,Huancavelica
45483089,Huanuco
65105433,Moquegua
77292536,Ancash
88804008,Tumbes
40493245,Lima
58344174,Loreto
47025985,Ayacucho
30188657,Tumbes
82467573,Puno
38451037,Ucayali
15086836,Ica
88327454,Arequipa
78718402,Lima
94219528,La Libertad
68491232,Ayacucho
42304812,San Martín
17629952,Tacna
24507398,Junin
42266832,Tumbes
84607850,Ayacucho
20637848,Tumbes
51952837,Tumbes
22233248,Huancavelica
98069545,Apurimac
99036199,Junin
91304925,Junin
87595962,Huanuco
81124458,Arequipa
67778288,Madre de Dios
98392808,Tumbes
31691907,Arequipa
68965785,Pasco
85051875,Moquegua
40925910,Lima
14458733,Arequipa
94995691,Ica
98588987,San Martín
78164177,Cusco
61767400,Callao
96591239,San Martín
93583270,San Martín
68981165,Tumbes
64056789,San Martín
27818257,Pasco
97916283,Loreto
77170092,Ica
88542507,La Libertad
59091979,Callao
61093456,Ica
51380890,Loreto
46764655,La Libertad
14810661,Cajamarca
96142081,Lambayeque
49990677,Puno
20870710,Huanuco
24492064,Callao
33194850,Huancavelica
83684883,Lima
26142311,Junin
92189994,Moquegua
10342426,Ucayali
35173127,Loreto
16755789,Huancavelica
30396634,Huancavelica
19953414,Huancavelica
80996838,Amazonas
70184014,Moquegua
34553763,Lambayeque
32643277,Tumbes
97015236,Loreto
84824414,Cajamarca
70451854,Piura
77556573,Ica
55130179,Ancash
61058021,Pasco
48238496,Cajamarca
51000309,Piura
41504972,Amazonas
17585443,Apurimac
87055494,Tumbes
96080306,Piura
96502372,Ica
63113824,Huanuco
95635019,Amazonas
86574706,San Martín
70274335,Tumbes
30868935,Tumbes
39984010,Cajamarca
87947742,Loreto
42757662,Ancash
63068674,La Libertad
79297269,Lambayeque
80538669,Madre de Dios
83926510,Cajamarca
74205308,Puno
19748965,Ucayali
56923450,Madre de Dios
49945784,Callao
19033224,Arequipa
89602727,Amazonas
33318616,Ancash
10804949,Madre de Dios
48096131,Callao
55029199,Amazonas
87760561,Ancash
84124503,Junin
58426681,Ucayali
30101263,Loreto
89788168,Loreto
95426568,Huanuco
69189491,Junin
97525515,Ucayali
53832340,Loreto
20724636,Callao
58356068,San Martín
51612598,Arequipa
78952286,Huanuco
44973042,Tumbes
54046699,Pasco
79556505,Tacna
34790076,Lambayeque
75570306,Lima
10046039,Junin
30248561,La Libertad
13666891,Amazonas
61979852,Lambayeque
12481006,Tacna
47911350,Piura
40795779,Arequipa
15463218,Lima
78904643,Amazonas
65937613,Junin
42165979,Ayacucho
63022692,Ayacucho
33365994,Ucayali
96592017,Lambayeque
27979240,Ancash
10968644,Huanuco
95921553,Lima
50030616,Tacna
54221231,Huanuco
20347366,Apurimac
22353821,Junin
30830633,Loreto
22058351,Lima
13073992,Ica
40142597,Loreto
75684087,Cajamarca
86389326,Callao
80392944,Apurimac
93802754,Ayacucho
98835565,Huanuco
21929980,Ayacucho
13694964,Cusco
22754346,Tacna
31486406,Madre de Dios
77471958,Tacna
27361169,Lambayeque
37660185,Tacna
68221258,Amazonas
35601092,Junin
53946441,Loreto
56540803,Lambayeque
51791180,Arequipa
70831910,Cusco
42609513,Lambayeque
77030690,Cusco
68085695,Pasco
84851799,Cusco
46876903,San Martín
94124668,Huanuco
55896163,Cajamarca
89446158,Tumbes
61479192,Madre de Dios
32021526,Moquegua
76893369,Apurimac
59586627,Ayacucho
69404533,Madre de Dios
69733730,San Martín
84884322,Huancavelica
51592863,Ucayali
97912978,Lambayeque
69405365,Tumbes
81806890,Ancash
50263106,Callao
15710774,Tumbes
25302803,Tacna
68353607,Loreto
53669041,Huanuco
21892853,Huancavelica
88282477,Amazonas
65512702,Amazonas
48203627,Ucayali
83822551,La Libertad
78583756,Ancash
72623843,Pasco
37548679,Ayacucho
42594744,La Libertad
23672044,Moquegua
56417095,Loreto
96490592,Cajamarca
62446193,Puno
26536616,Pasco
93055298,Apurimac
97153985,Piura
32865910,Amazonas
37326088,Puno
90557558,Ancash
99231217,Piura
15748052,Cusco
56448183,Apurimac
51525719,La Libertad
98142685,Puno
39234566,San Martín
91921290,Cajamarca
19781679,Junin
26292469,San Martín
34743900,Ayacucho
77652520,Madre de Dios
13956800,Huanuco
90057329,Piura
50004791,Arequipa
18043179,La Libertad
39125189,Ica
99213829,Ayacucho
53356345,Huancavelica
56411487,Madre de Dios
28111583,Piura
23399472,Madre de Dios
68316573,Huancavelica
19678750,Loreto
23418199,Apurimac
60458946,Apurimac
92250506,Ica
80918811,Piura
10218193,Arequipa
67537195,Arequipa
74581226,Loreto
40183145,Ucayali
80343633,Arequipa
83938437,Ayacucho
45866984,Ancash
96527247,Huanuco
50216489,Moquegua
73132191,Lambayeque
96580076,Callao
99203474,Cajamarca
18017545,San Martín
95070458,Tacna
30907427,Moquegua
20405736,Moquegua
32955097,Callao
70673847,Ayacucho
34573155,Junin
62210808,Tacna
40161141,Ancash
37525636,Cusco
35420423,Tacna
83956801,Junin
15706216,Moquegua
34042159,Madre de Dios
45085336,Tacna
35188496,Cusco
55757975,Cusco
29406006,Ica
15642799,Lambayeque
65325302,Tumbes
17136270,Ayacucho
37173808,Moquegua
38206692,Junin
65038002,Moquegua
81192679,Lambayeque
60692940,Huanuco
85390237,Madre de Dios
64581578,Apurimac
23785183,Tumbes
49332707,Ayacucho
74087299,San Martín
77513934,La Libertad
95089817,Tacna
70058687,Arequipa
54376996,Piura
58514621,Callao
30704456,Apurimac
30580016,Ucayali
16129087,San Martín
26989344,San Martín
85762823,Tacna
88088492,Tumbes
17332926,Apurimac
18611576,Huanuco
12984686,Pasco
32160325,Huanuco
37803523,Apurimac
25372410,Cajamarca
59474852,Puno
53428033,Huancavelica
28226131,Ayacucho
87489852,Junin
40539503,Cusco
18692711,Huanuco
83567997,Amazonas
25649102,Lima
96984869,Tumbes
20704424,Puno
31056586,Moquegua
37678242,Ucayali
71821429,Arequipa
36281299,Junin
39483053,La Libertad
70236335,Loreto
92992501,Ayacucho
37499991,San Martín
17777307,Huancavelica
89223329,Amazonas
38314859,Cusco
14870495,Ucayali
57634323,Piura
94340016,Pasco
77076344,Tumbes
54175423,Ica
66888503,Madre de Dios
47666093,San Martín
12510866,Lambayeque
83816536,Moquegua
60817972,Ica
17732009,Cusco
86538039,Cusco
51687271,Apurimac
65488959,Junin
66958785,Moquegua
79486423,Pasco
93596974,Arequipa
24935618,Tacna
80611227,Tumbes
59453054,La Libertad
66595379,Tumbes
51602202,Cusco
74183285,La Libertad
66940899,Callao
11172797,Ayacucho
10932680,La Libertad
86727640,Ucayali
90299644,Lima
89591086,Cajamarca
48022988,Puno
40153943,Apurimac
31914608,Huanuco
97293909,Apurimac
72611202,Callao
76543280,Tumbes
14697047,Amazonas
88699439,San Martín
64682181,Arequipa
67852569,Tacna
46395470,Puno
76659283,Apurimac
58966423,Huancavelica
43751236,Huanuco
21777461,Junin
93000930,Lima
43617779,Arequipa
48377474,Huanuco
29748091,Cusco
92961802,Lambayeque
55840981,Loreto
16356431,Ancash
69824861,Callao
93409769,Callao
46971504,Ica
32560556,Tumbes
78077736,Arequipa
80733723,Callao
45093462,San Martín
12636338,Cajamarca
18374264,Puno
64156593,Tacna
98258574,Tacna
40554274,Puno
35182007,Cusco
56577646,Pasco
59592365,Huanuco
47260732,Lima
97732110,Arequipa
62522571,Moquegua
41227712,Ica
56696072,Lambayeque
17541834,Ayacucho
58397811,Lima
55868245,Ucayali
66837568,Pasco
12725790,Pasco
46674162,Loreto
28417079,Lambayeque
61355863,Ayacucho
51690208,Apurimac
38395573,Cusco
11772634,Puno
85424871,Cusco
12558966,Puno
43699708,Tacna
71459071,Loreto
58614039,Amazonas
88114777,Junin
38138025,Cajamarca
53284884,San Martín
79936954,La Libertad
88286421,Huanuco
41531738,Amazonas
57987094,Lima
91051412,Huanuco
34912396,San Martín
94471329,Lima
64346180,Tacna
73146949,Ayacucho
46682999,Puno
52011934,Moquegua
34032067,Huancavelica
80436212,Tumbes
24645237,Huanuco
71201408,Lambayeque
45367287,Huancavelica
89331845,Cusco
48406534,Moquegua
38362260,Junin
81751491,Ayacucho
18838359,Arequipa
83058237,Ayacucho
86779296,Madre de Dios
80859631,Huancavelica
78743874,Loreto
19026498,Lima
17163095,Moquegua
99774762,Ica
61030608,Callao
35330263,Junin
94858196,Puno
92472387,Tumbes
46991959,Madre de Dios
46846444,Loreto
85080025,Ucayali
47739646,Pasco
19738258,Pasco
80282315,Huancavelica
50412700,Huancavelica
96759869,Ucayali
38011596,Apurimac
86940886,Moquegua
78718135,Ancash
62176109,La Libertad
47194725,Tacna
65333660,La Libertad
55682070,Piura
77774294,Moquegua
68086121,Cusco
72313434,Apurimac
53163026,Amazonas
92786460,Tacna
86422219,Cusco
44259816,Tumbes
50426488,Cajamarca
75405140,Tumbes
47048403,Ayacucho
54636604,Piura
94907602,Pasco
23779732,Cusco
35848919,Tacna
70897568,Madre de Dios
37430363,Junin
23074901,San Martín
90542029,Cajamarca
53716426,La Libertad
83029464,San Martín
39600160,Ancash
52738339,Callao
73926546,Callao
97011542,Lima
17678746,Lima
37740303,Ancash
93411746,Puno
50810237,Puno
26587685,Arequipa
25952831,San Martín
99761263,Ucayali
36972498,Ancash
10244851,Moquegua
40751200,Huancavelica
13151908,Moquegua
62747677,Ancash
90200913,Junin
30861118,Arequipa
58233460,Madre de Dios
50018459,Tacna
40152431,Amazonas
46804211,Cusco
41553753,Lima
90570808,Amazonas
24893369,Callao
70879913,La Libertad
69516497,Apurimac
50224841,Pasco
48911273,Loreto
10638734,Ayacucho
75292815,Lima
22294349,Ica
88947387,Loreto
65217555,Puno
83769888,Junin
56872548,Lima
58531376,Loreto
26649105,Callao
65133712,Tumbes
20018604,Loreto
69169951,Amazonas
76421837,Ancash
76546258,Callao
77090958,Ucayali
40996716,Piura
24363392,Ica
21814829,Piura
27129035,Ica
18815618,Huanuco
72515685,Ayacucho
44279657,Huanuco
66441996,Piura
66374970,Arequipa
57732939,Lima
84639945,Ica
26637019,Cusco
85807597,Amazonas
22870895,Lima
39554779,Cajamarca
73034181,Huancavelica
61642159,San Martín
91572145,Ucayali
58760596,Huancavelica
99235797,Arequipa
52470942,Ica
76676446,La Libertad
83262605,Huancavelica
71986893,Tumbes
50431710,La Libertad
75415029,Ancash
13257981,Amazonas
62789353,Tacna
84993741,Moquegua
57256394,Tacna
24620159,Piura
96872705,Tacna
85985653,San Martín
24368705,Cusco
41075235,Piura
75676740,Callao
87701537,Huanuco
59611142,Cajamarca
33882642,Ayacucho
75821166,Lima
48754373,Ayacucho
84033897,Ayacucho
89848083,Ica
47467366,Loreto
85662538,Lambayeque
11626048,Arequipa
34048677,Junin
34100465,Cusco
75856598,Ayacucho
74669928,Lambayeque
73669728,Pasco
80365898,Junin
87829494,Cajamarca
12811605,Ancash
20338257,Huanuco
23813636,Cajamarca
92175209,Ica
39235760,Arequipa
80058041,Ica
91405823,Arequipa
36485777,La Libertad
74601471,Cajamarca
49128895,Arequipa
23509286,Moquegua
66298037,Amazonas
56774139,Huanuco
20555224,Ancash
17504056,Tacna
28721871,Madre de Dios
38932048,Ica
43310052,Loreto
77393230,Piura
60477996,Ica
35996507,Loreto
97603161,La Libertad
11512662,Huancavelica
29304186,Junin
85744646,San Martín
28185098,Apurimac
37066505,Puno
23461691,Loreto
35089032,Moquegua
64198581,Pasco
38112292,Huancavelica
48139151,Ucayali
95421866,Junin
46244776,Pasco
14391499,Callao
54632690,Huanuco
12963963,Tacna
88985234,Junin
37123723,La Libertad
58998671,Puno
35560302,Ancash
66638095,Ucayali
44451729,Cajamarca
46090223,Lima
57718117,Tumbes
45806028,Puno
97753465,Amazonas
77527649,Piura
89030234,Cajamarca
77324812,Ucayali
85877273,Cajamarca
23478043,Lambayeque
75513290,Cajamarca
29765269,Junin
15364078,Moquegua
57329116,Cusco
62806354,Lambayeque
81729138,Puno
74048123,Arequipa
42679647,Tumbes
51573095,Ancash
14870114,Cusco
58625067,Tacna
40260551,Callao
71011841,San Martín
56682768,Piura
46739126,Ucayali
89365682,San Martín
81447134,San Martín
40330925,Piura
86536600,Lambayeque
68433470,Lima
64390371,Tacna
77907290,Junin
64134025,Ayacucho
91494402,Ayacucho
28911437,Arequipa
33777439,Tumbes
38758418,La Libertad
27373205,Ancash
91436226,Ayacucho
96791849,Ancash
71483365,Puno
22032844,Piura
83232966,San Martín
29873886,Puno
65322681,Madre de Dios
73891589,Moquegua
47697733,San Martín
62412719,Ucayali
36831198,Apurimac
68006953,Lambayeque
30206271,Tacna
90873903,La Libertad
59637561,Tumbes
74825975,Ucayali
39453961,Ica
16124684,Huancavelica
12916923,Ica
32738938,San Martín
54580566,Huanuco
13977342,Tacna
75738890,Amazonas
91992507,Callao
74530470,Junin
51319762,Piura
62892383,Arequipa
17915417,Ayacucho
90284945,Ayacucho
61044179,Lima
73699168,Piura
35140178,Puno
47946254,Huancavelica
55547011,Ica
57986274,Cusco
84378111,Puno
60227270,Piura
12349174,Madre de Dios
91410792,Apurimac
60846229,La Libertad
62525697,San Martín
81612647,Lima
90179958,Tumbes
32828140,Cajamarca
26842391,Ancash
51914389,Ancash
35677955,Lambayeque
40488273,Tacna
35857627,San Martín
66406833,San Martín
76021528,Amazonas
10350747,Ica
63168973,Junin
42535494,Piura
58636395,Arequipa
99688271,Madre de Dios
80138716,Callao
79346149,San Martín
55458072,Pasco
56830510,Moquegua
94824833,Ucayali
17328138,Lima
23944527,Pasco
15691260,Arequipa
45564198,Amazonas
79050334,Puno
19918207,Ica
94391321,Madre de Dios
96728318,Arequipa
64222781,Huancavelica
37975261,Lambayeque
76153224,Junin
66467681,Arequipa
24043233,Loreto
71262703,Huanuco
77319694,Ucayali
78443961,Piura
77336828,Madre de Dios
49690538,Lambayeque
38973591,Lambayeque
81334263,Ancash
38763826,San Martín
43459393,Loreto
45992401,Cajamarca
90966106,Lambayeque
67696735,Cusco
55785871,Puno
41910726,Ancash
40273945,Moquegua
54393669,Arequipa
38392806,Moquegua
41789124,Arequipa
46809519,Loreto
18159152,Apurimac
95294642,Tumbes
37680242,Cajamarca
88394241,Madre de Dios
82491719,Lambayeque
73103960,Arequipa
66011139,Cajamarca
33111031,Madre de Dios
80944093,Huancavelica
21286875,San Martín
68368067,Ancash
83541250,Lambayeque
61993159,Cajamarca
77154127,Amazonas
19664975,Lambayeque
75706004,Callao
66761593,Ancash
86416405,Junin
47065090,Apurimac
90378129,Ancash
17056508,Madre de Dios
83715045,Amazonas
57137402,Huanuco
48582408,Tumbes
19371109,Tacna
89972478,Madre de Dios
28779731,Lima
33491850,Madre de Dios
45510554,Junin
95417715,San Martín
31047507,Pasco
39824039,Puno
68177008,Loreto
47787468,La Libertad
58331591,Madre de Dios
31324080,Apurimac
44624975,La Libertad
32342044,Amazonas
40372034,Lambayeque
20555117,San Martín
52904201,Amazonas
66384773,La Libertad
11130151,Huanuco
98913618,Tumbes
65479512,Madre de Dios
52062461,San Martín
14458329,San Martín
24880291,Moquegua
14674916,Junin
35709405,La Libertad
88819339,Lima
48279524,Arequipa
46960262,Cusco
13020589,Junin
60285979,Madre de Dios
82904028,Ayacucho
25096250,Tumbes
63019026,Piura
83540226,Pasco
59763055,Cusco
80139935,Piura
39334503,Arequipa
86215221,Madre de Dios
43535930,Pasco
98776328,Ancash
57808894,Apurimac
71002944,Ancash
39205264,Cusco
88647662,Ica
34306450,Junin
10543809,Ica
64321226,Ucayali
70100253,Tacna
18615022,Lima
89494962,Junin
54736555,Amazonas
34455828,Cusco
37488022,Tumbes
71860270,Moquegua
14469050,Pasco
24573392,Puno
35039302,Huancavelica
49169568,Cusco
60386840,Loreto
60416580,Ancash
81596026,Ucayali
38737821,Apurimac
70109120,Arequipa
68085828,Ayacucho
40887895,Huancavelica
86890170,Puno
81261572,Huancavelica
85030815,Amazonas
75010872,Junin
12732926,Huanuco
99499830,La Libertad
17986326,Cusco
59396565,San Martín
31089320,Tumbes
98346624,Piura
80151626,Huanuco
88705614,Lambayeque
34263526,Tacna
37576933,Huancavelica
31922011,Apurimac
63818097,Tacna
52237739,La Libertad
53359072,La Libertad
28818863,Cajamarca
86500138,Tacna
68373188,Pasco
47633426,Tacna
26773639,Pasco
66610491,San Martín
52697679,Cusco
24717448,Lambayeque
41231281,Huanuco
24465190,Huancavelica
81677362,Huancavelica
81608893,Ancash
96340007,La Libertad
51845177,Piura
42320535,Callao
12210209,Loreto
66845395,Tacna
50652086,Ucayali
56040578,Arequipa
33510371,Pasco
86996890,Cajamarca
76738766,Ucayali
48574387,Tacna
28234361,Lambayeque
49630921,Huancavelica
90409397,Huanuco
56826590,Madre de Dios
60172837,Piura
21615661,Loreto
10946147,Loreto
67700287,San Martín
97208990,Puno
40417543,Huancavelica
37527786,Amazonas
80076556,Cusco
48163096,Arequipa
42839961,Loreto
21028494,Cajamarca
14691834,Cusco
74136470,Ucayali
86637266,Madre de Dios
20910044,Cajamarca
50577214,Ucayali
97739480,Huancavelica
89264832,Cajamarca
13758577,Arequipa
87016559,La Libertad
27234780,Puno
50144435,Pasco
76075008,Lambayeque
49928987,Tacna
42034745,Ucayali
17019796,Madre de Dios
81219610,Cajamarca
58927988,Tacna
41649653,Ucayali
16825101,Puno
13647919,Tacna
97848053,La Libertad
52619779,Piura
24008890,Ica
64454087,Lambayeque
91226915,Madre de Dios
78166911,Ayacucho
73149950,Tacna
61475630,Pasco
83973837,Cusco
98354330,Ica
65116258,Huanuco
10763457,Tacna
31165774,Apurimac
39001558,Ucayali
25657307,Ica
13948308,Ucayali
49191429,Loreto
76363899,Ucayali
91974251,Huanuco
93564175,Tumbes
26219690,Callao
74015403,Madre de Dios
75377633,Ayacucho
94236033,Tacna
67393091,Ayacucho
97943070,Arequipa
44017543,Cusco
94755847,Ancash
16400773,Callao
24715773,Ancash
99770933,Lambayeque
18920252,Junin
55754971,Tacna
18064122,Cajamarca
17895014,Moquegua
90970388,Tumbes
30488624,Puno
15728277,Pasco
11081847,Apurimac
43293000,Lambayeque
69276689,Apurimac
68444642,Puno
64594009,Ayacucho
57118122,Ayacucho
72113962,Madre de Dios
30308103,Huancavelica
40062485,Moquegua
63370190,Tacna
69765060,Lima
53759039,Ucayali
28917883,Ica
55009639,Cajamarca
49233196,Madre de Dios
21618396,Madre de Dios
85633150,Tumbes
89868488,Huanuco
93678530,La Libertad
12666888,Lima
45597645,Lambayeque
77773268,Tumbes
51124225,Huancavelica
89753195,Piura
66760000,Amazonas
36189711,Ancash
44894924,Amazonas
25017429,Huancavelica
83553667,San Martín
99430662,Tacna
17059336,Ucayali
95484469,Loreto
60629612,Cajamarca
46421454,Cusco
29147380,Ica
13564264,La Libertad
30291978,San Martín
25579178,Apurimac
12452810,Ica
24084669,Madre de Dios
23025137,Callao
95168940,Callao
85961231,Huanuco
72988519,Puno
82848990,Tumbes
76377986,Piura
19700910,Pasco
19834423,Ancash
83348197,Piura
82483366,Cusco
65883685,Cusco
89905490,Cusco
85082251,Ayacucho
32962098,Amazonas
50618069,Ucayali
82450955,Lima
86468301,Amazonas
86889224,Arequipa
71826000,Loreto
13064727,Arequipa
15941856,Huancavelica
29649418,Arequipa
31020834,Tumbes
43339915,Huanuco
18421276,Tumbes
26279341,Cajamarca
21897894,Cusco
90696071,Piura
11839592,Huanuco
71464249,Lambayeque
58513156,Cusco
18900026,Cajamarca
74044896,Apurimac
36516841,Tacna
81246988,Apurimac
22334509,Arequipa
36157968,Tacna
83402836,Ayacucho
61137412,Ancash
42507568,Madre de Dios
33546938,Junin
48065399,Callao
21482496,Amazonas
19314951,Amazonas
13616540,Huancavelica
43265011,Madre de Dios
18316003,Madre de Dios
16003086,Callao
49923111,Junin
17532006,Junin
50956150,Tacna
56168496,Tumbes
90137124,Puno
83369993,Moquegua
51296906,Piura
98893824,Arequipa
84117128,Puno
81436110,Lambayeque
20077784,Ica
72744858,Huanuco
94127236,Puno
15491952,Puno
62058395,Ucayali
93741880,Madre de Dios
42664756,Pasco
70146716,Puno
86036512,Lambayeque
38946458,Ancash
40592220,Ancash
20279588,Tacna
71650151,Junin
58718667,Ucayali
22191467,Callao
88401237,Tumbes
10859375,Cusco
86915335,Ayacucho
46038217,Lambayeque
56896436,Loreto
39483605,Moquegua
51986377,Tacna
24485845,Junin
56362082,Junin
45611291,Ica
33265767,Junin
41074386,Huanuco
29800484,Madre de Dios
98597936,Amazonas
99842351,Ancash
46137940,Ancash
32490588,Callao
67900632,Piura
94092190,Amazonas
25572495,Ayacucho
29035939,La Libertad
29705764,Amazonas
42303279,Tacna
66551464,Puno
89809632,Ayacucho
75492687,Puno
21006801,Puno
53974828,Arequipa
12808251,San Martín
85497499,San Martín
68656693,Amazonas
48667285,Arequipa
32550873,Tacna
38046844,San Martín
17803095,Huanuco
63443266,Ica
70199527,Piura
17023530,Ayacucho
98001312,Puno
71031264,Loreto
85493478,San Martín
49113886,Ancash
92466872,Cusco
44820938,La Libertad
58040527,Amazonas
45668576,Puno
92941146,Piura
65245880,Huanuco
59011308,Puno
77018317,Piura
99836884,Ancash
36098413,Huancavelica
72252975,Pasco
63103646,Junin
29591979,Ayacucho
73780711,Junin
37669801,Puno
83889146,Piura
77801990,Cajamarca
83038777,La Libertad
27282196,Cusco
73547279,Callao
54352224,Cusco
60464666,Ayacucho
83662548,Tumbes
18884456,Huancavelica
53142516,Ica
90842311,Ica
18428704,Madre de Dios
66556624,Apurimac
84634200,Amazonas
98359661,Loreto
20920054,Tacna
55449749,Ayacucho
97680896,San Martín
27328586,Ucayali
97349958,Junin
